timestamp,aX,aY,aZ,label
2026-06-18 01:04:00,16676,-464,-1528,light
2026-06-18 01:04:00,16628,-460,-1580,light
2026-06-18 01:04:00,16724,-452,-1444,light
2026-06-18 01:04:00,16688,-432,-1536,light
2026-06-18 01:04:00,16732,-392,-1616,light
2026-06-18 01:04:00,16660,-476,-1472,light
2026-06-18 01:04:00,16708,-524,-1404,light
2026-06-18 01:04:00,16676,-452,-1556,light
2026-06-18 01:04:00,16648,-432,-1584,light
2026-06-18 01:04:00,16604,-460,-1580,light
2026-06-18 01:04:00,16724,-384,-1532,light
2026-06-18 01:05:00,16696,-424,-1464,light
2026-06-18 01:05:00,16668,-416,-1484,light
2026-06-18 01:05:00,16624,-400,-1552,light
2026-06-18 01:05:00,16648,-356,-1600,light
2026-06-18 01:05:00,16672,-444,-1524,light
2026-06-18 01:05:00,16736,-404,-1468,light
2026-06-18 01:05:00,16616,-400,-1560,light
2026-06-18 01:05:00,16696,-452,-1528,light
2026-06-18 01:05:00,16712,-488,-1516,light
2026-06-18 01:05:00,16632,-468,-1572,light
2026-06-18 01:05:00,16636,-492,-1648,light
2026-06-18 01:05:00,16660,-444,-1460,light
2026-06-18 01:05:00,16696,-544,-1560,light
2026-06-18 01:05:00,16652,-420,-1568,light
2026-06-18 01:05:00,16660,-456,-1540,light
2026-06-18 01:05:00,16676,-424,-1460,light
2026-06-18 01:05:00,16716,-420,-1524,light
2026-06-18 01:05:00,16696,-460,-1564,light
2026-06-18 01:05:00,16688,-396,-1552,light
2026-06-18 01:05:00,16728,-400,-1516,light
2026-06-18 01:05:00,16632,-488,-1632,light
2026-06-18 01:05:00,16656,-500,-1480,light
2026-06-18 01:05:00,16712,-396,-1444,light
2026-06-18 01:05:00,16668,-392,-1544,light
2026-06-18 01:05:00,16680,-488,-1492,light
2026-06-18 01:05:00,16704,-416,-1540,light
2026-06-18 01:05:00,16684,-492,-1540,light
2026-06-18 01:05:00,16680,-396,-1472,light
2026-06-18 01:05:00,16656,-468,-1452,light
2026-06-18 01:05:00,16692,-456,-1544,light
2026-06-18 01:05:00,16720,-392,-1572,light
2026-06-18 01:05:00,16704,-472,-1484,light
2026-06-18 01:05:00,16652,-480,-1580,light
2026-06-18 01:05:00,16660,-420,-1592,light
2026-06-18 01:05:00,16720,-428,-1564,light
2026-06-18 01:05:00,16720,-488,-1472,light
2026-06-18 01:05:00,16756,-484,-1524,light
2026-06-18 01:05:00,16684,-416,-1568,light
2026-06-18 01:05:00,16704,-464,-1508,light
2026-06-18 01:05:00,16656,-452,-1524,light
2026-06-18 01:05:00,16660,-416,-1592,light
2026-06-18 01:05:00,16660,-444,-1488,light
2026-06-18 01:05:00,16644,-464,-1548,light
2026-06-18 01:05:00,16628,-456,-1388,light
2026-06-18 01:05:00,16684,-472,-1504,light
2026-06-18 01:05:00,16624,-396,-1556,light
2026-06-18 01:05:00,16640,-464,-1544,light
2026-06-18 01:05:00,16688,-404,-1548,light
2026-06-18 01:05:00,16728,-444,-1452,light
2026-06-18 01:05:00,16652,-448,-1588,light
2026-06-18 01:05:00,16688,-432,-1452,light
2026-06-18 01:05:00,16644,-496,-1596,light
2026-06-18 01:05:00,16652,-392,-1584,light
2026-06-18 01:05:00,16700,-388,-1548,light
2026-06-18 01:05:00,16636,-492,-1556,light
2026-06-18 01:05:00,16684,-500,-1516,light
2026-06-18 01:05:00,16668,-456,-1656,light
2026-06-18 01:05:00,16632,-444,-1580,light
2026-06-18 01:05:00,16708,-420,-1628,light
2026-06-18 01:05:00,16644,-492,-1508,light
2026-06-18 01:05:00,16644,-452,-1584,light
2026-06-18 01:05:00,16712,-464,-1428,light
2026-06-18 01:05:00,16668,-432,-1604,light
2026-06-18 01:05:00,16764,-480,-1544,light
2026-06-18 01:05:00,16688,-448,-1472,light
2026-06-18 01:05:00,16660,-464,-1528,light
2026-06-18 01:05:00,16700,-392,-1636,light
2026-06-18 01:05:00,16712,-432,-1584,light
2026-06-18 01:05:00,16724,-436,-1472,light
2026-06-18 01:05:00,16652,-448,-1460,light
2026-06-18 01:05:00,16680,-468,-1652,light
2026-06-18 01:05:00,16620,-456,-1608,light
2026-06-18 01:05:00,16672,-452,-1584,light
2026-06-18 01:05:00,16680,-400,-1536,light
2026-06-18 01:05:00,16672,-460,-1528,light
2026-06-18 01:05:00,16656,-436,-1552,light
2026-06-18 01:05:00,16636,-404,-1620,light
2026-06-18 01:05:00,16676,-412,-1532,light
2026-06-18 01:05:00,16600,-476,-1532,light
2026-06-18 01:05:00,16676,-468,-1480,light
2026-06-18 01:05:00,16624,-408,-1552,light
2026-06-18 01:05:00,16688,-424,-1396,light
2026-06-18 01:05:00,16672,-424,-1576,light
2026-06-18 01:05:00,16664,-468,-1476,light
2026-06-18 01:05:00,16640,-400,-1508,light
2026-06-18 01:05:00,16740,-512,-1588,light
2026-06-18 01:05:00,16684,-464,-1492,light
2026-06-18 01:05:00,16620,-440,-1460,light
2026-06-18 01:05:00,16636,-440,-1564,light
2026-06-18 01:05:00,16656,-444,-1504,light
2026-06-18 01:05:00,16696,-564,-1532,light
2026-06-18 01:05:00,16688,-460,-1524,light
2026-06-18 01:05:00,16612,-416,-1520,light
2026-06-18 01:05:00,16612,-420,-1720,light
2026-06-18 01:05:00,16692,-456,-1536,light
2026-06-18 01:05:00,16640,-460,-1624,light
2026-06-18 01:05:00,16716,-384,-1596,light
2026-06-18 01:05:00,16684,-468,-1468,light
2026-06-18 01:05:00,16648,-444,-1488,light
2026-06-18 01:05:00,16656,-368,-1568,light
2026-06-18 01:05:00,16676,-460,-1520,light
2026-06-18 01:05:00,16628,-480,-1512,light
2026-06-18 01:05:00,16680,-468,-1508,light
2026-06-18 01:05:00,16580,-492,-1560,light
2026-06-18 01:05:00,16648,-420,-1596,light
2026-06-18 01:05:00,16704,-460,-1596,light
2026-06-18 01:05:00,16688,-480,-1580,light
2026-06-18 01:05:00,16664,-440,-1600,light
2026-06-18 01:05:00,16680,-436,-1576,light
2026-06-18 01:05:00,16656,-408,-1580,light
2026-06-18 01:05:00,16660,-492,-1556,light
2026-06-18 01:05:00,16664,-504,-1500,light
2026-06-18 01:05:00,16664,-412,-1460,light
2026-06-18 01:05:00,16624,-432,-1612,light
2026-06-18 01:05:00,16608,-436,-1604,light
2026-06-18 01:05:00,16648,-436,-1536,light
2026-06-18 01:05:00,16676,-456,-1620,light
2026-06-18 01:05:00,16596,-432,-1632,light
2026-06-18 01:06:00,16604,-416,-1528,light
2026-06-18 01:06:00,16692,-476,-1492,light
2026-06-18 01:06:00,16664,-472,-1484,light
2026-06-18 01:06:00,16676,-452,-1584,light
2026-06-18 01:06:00,16680,-492,-1492,light
2026-06-18 01:06:00,16688,-408,-1632,light
2026-06-18 01:06:00,16644,-412,-1500,light
2026-06-18 01:06:00,16644,-416,-1552,light
2026-06-18 01:06:00,16664,-496,-1544,light
2026-06-18 01:06:00,16656,-500,-1576,light
2026-06-18 01:06:00,16660,-488,-1536,light
2026-06-18 01:06:00,16612,-448,-1524,light
2026-06-18 01:06:00,16716,-504,-1584,light
2026-06-18 01:06:00,16656,-480,-1556,light
2026-06-18 01:06:00,16716,-444,-1532,light
2026-06-18 01:06:00,16688,-484,-1552,light
2026-06-18 01:06:00,16660,-448,-1468,light
2026-06-18 01:06:00,16680,-440,-1520,light
2026-06-18 01:06:00,16676,-448,-1384,light
2026-06-18 01:06:00,16692,-476,-1456,light
2026-06-18 01:06:00,16620,-404,-1608,light
2026-06-18 01:06:00,16648,-432,-1524,light
2026-06-18 01:06:00,16632,-400,-1484,light
2026-06-18 01:06:00,16668,-432,-1540,light
2026-06-18 01:06:00,16632,-464,-1548,light
2026-06-18 01:06:00,16652,-412,-1540,light
2026-06-18 01:06:00,16716,-448,-1396,light
2026-06-18 01:06:00,16612,-416,-1536,light
2026-06-18 01:06:00,16660,-368,-1536,light
2026-06-18 01:06:00,16648,-448,-1680,light
2026-06-18 01:06:00,16688,-432,-1552,light
2026-06-18 01:06:00,16648,-456,-1552,light
2026-06-18 01:06:00,16684,-420,-1584,light
2026-06-18 01:06:00,16756,-456,-1548,light
2026-06-18 01:06:00,16664,-460,-1588,light
2026-06-18 01:06:00,16692,-384,-1488,light
2026-06-18 01:06:00,16708,-428,-1600,light
2026-06-18 01:06:00,16676,-428,-1592,light
2026-06-18 01:06:00,16668,-432,-1564,light
2026-06-18 01:06:00,16672,-492,-1560,light
2026-06-18 01:06:00,16672,-472,-1568,light
2026-06-18 01:06:00,16640,-400,-1500,light
2026-06-18 01:06:00,16688,-448,-1484,light
2026-06-18 01:06:00,16608,-448,-1524,light
2026-06-18 01:06:00,16672,-384,-1488,light
2026-06-18 01:06:00,16636,-464,-1572,light
2026-06-18 01:06:00,16588,-428,-1508,light
2026-06-18 01:06:00,16696,-464,-1512,light
2026-06-18 01:06:00,16660,-480,-1636,light
2026-06-18 01:06:00,16732,-404,-1628,light
2026-06-18 01:06:00,16652,-488,-1556,light
2026-06-18 01:06:00,16664,-444,-1588,light
2026-06-18 01:06:00,16680,-428,-1476,light
2026-06-18 01:06:00,16684,-464,-1508,light
2026-06-18 01:06:00,16680,-440,-1548,light
2026-06-18 01:06:00,16708,-396,-1520,light
2026-06-18 01:06:00,16696,-524,-1532,light
2026-06-18 01:06:00,16660,-420,-1548,light
2026-06-18 01:06:00,16668,-460,-1536,light
2026-06-18 01:06:00,16672,-428,-1660,light
2026-06-18 01:06:00,16676,-476,-1564,light
2026-06-18 01:06:00,16684,-476,-1548,light
2026-06-18 01:06:00,16644,-404,-1540,light
2026-06-18 01:06:00,16708,-464,-1592,light
2026-06-18 01:06:00,16704,-412,-1484,light
2026-06-18 01:06:00,16672,-396,-1512,light
2026-06-18 01:06:00,16700,-420,-1580,light
2026-06-18 01:06:00,16692,-468,-1520,light
2026-06-18 01:06:00,16648,-424,-1652,light
2026-06-18 01:06:00,16700,-424,-1564,light
2026-06-18 01:06:00,16680,-456,-1592,light
2026-06-18 01:06:00,16648,-428,-1540,light
2026-06-18 01:06:00,16652,-436,-1512,light
2026-06-18 01:06:00,16684,-408,-1584,light
2026-06-18 01:06:00,16676,-432,-1636,light
2026-06-18 01:06:00,16656,-432,-1632,light
2026-06-18 01:06:00,16692,-416,-1564,light
2026-06-18 01:06:00,16704,-464,-1560,light
2026-06-18 01:06:00,16704,-436,-1460,light
2026-06-18 01:06:00,16656,-416,-1524,light
2026-06-18 01:06:00,16684,-456,-1520,light
2026-06-18 01:06:00,16700,-436,-1488,light
2026-06-18 01:06:00,16708,-448,-1524,light
2026-06-18 01:06:00,16676,-376,-1588,light
2026-06-18 01:06:00,16632,-428,-1540,light
2026-06-18 01:06:00,16676,-416,-1520,light
2026-06-18 01:06:00,16656,-392,-1552,light
2026-06-18 01:06:00,16708,-392,-1576,light
2026-06-18 01:06:00,16732,-468,-1600,light
2026-06-18 01:06:00,16676,-432,-1532,light
2026-06-18 01:06:00,16684,-392,-1532,light
2026-06-18 01:06:00,16648,-456,-1520,light
2026-06-18 01:06:00,16648,-408,-1540,light
2026-06-18 01:06:00,16728,-484,-1532,light
2026-06-18 01:06:00,16660,-376,-1588,light
2026-06-18 01:06:00,16668,-448,-1496,light
2026-06-18 01:06:00,16668,-436,-1536,light
2026-06-18 01:06:00,16652,-456,-1540,light
2026-06-18 01:06:00,16692,-492,-1596,light
2026-06-18 01:06:00,16712,-480,-1552,light
2026-06-18 01:06:00,16680,-448,-1560,light
2026-06-18 01:06:00,16624,-456,-1524,light
2026-06-18 01:06:00,16680,-484,-1576,light
2026-06-18 01:06:00,16720,-432,-1528,light
2026-06-18 01:06:00,16684,-460,-1552,light
2026-06-18 01:06:00,16692,-456,-1476,light
2026-06-18 01:06:00,16676,-472,-1408,light
2026-06-18 01:06:00,16692,-440,-1612,light
2026-06-18 01:06:00,16700,-416,-1476,light
2026-06-18 01:06:00,16612,-432,-1600,light
2026-06-18 01:06:00,16664,-436,-1472,light
2026-06-18 01:06:00,16632,-416,-1444,light
2026-06-18 01:06:00,16688,-444,-1592,light
2026-06-18 01:06:00,16664,-452,-1576,light
2026-06-18 01:06:00,16660,-420,-1588,light
2026-06-18 01:06:00,16644,-468,-1492,light
2026-06-18 01:06:00,16704,-464,-1576,light
2026-06-18 01:07:00,16668,-472,-1556,light
2026-06-18 01:07:00,16724,-412,-1468,light
2026-06-18 01:07:00,16636,-440,-1644,light
2026-06-18 01:07:00,16640,-452,-1540,light
2026-06-18 01:07:00,16616,-404,-1488,light
2026-06-18 01:07:00,16668,-528,-1592,light
2026-06-18 01:07:00,16640,-432,-1536,light
2026-06-18 01:07:00,16588,-452,-1500,light
2026-06-18 01:07:00,16676,-460,-1540,light
2026-06-18 01:07:00,16640,-432,-1616,light
2026-06-18 01:07:00,16588,-408,-1560,light
2026-06-18 01:07:00,16632,-440,-1536,light
2026-06-18 01:07:00,16692,-456,-1512,light
2026-06-18 01:07:00,16664,-492,-1512,light
2026-06-18 01:07:00,16664,-456,-1508,light
2026-06-18 01:07:00,16664,-468,-1544,light
2026-06-18 01:07:00,16652,-500,-1552,light
2026-06-18 01:07:00,16708,-464,-1600,light
2026-06-18 01:07:00,16672,-396,-1488,light
2026-06-18 01:07:00,16648,-376,-1520,light
2026-06-18 01:07:00,16660,-424,-1568,light
2026-06-18 01:07:00,16656,-468,-1528,light
2026-06-18 01:07:00,16672,-508,-1576,light
2026-06-18 01:07:00,16668,-488,-1512,light
2026-06-18 01:07:00,16636,-444,-1504,light
2026-06-18 01:07:00,16652,-460,-1540,light
2026-06-18 01:07:00,16644,-468,-1568,light
2026-06-18 01:07:00,16720,-400,-1584,light
2026-06-18 01:07:00,16724,-432,-1600,light
2026-06-18 01:07:00,16712,-464,-1560,light
2026-06-18 01:07:00,16652,-476,-1500,light
2026-06-18 01:07:00,16628,-460,-1564,light
2026-06-18 01:07:00,16696,-468,-1520,light
2026-06-18 01:07:00,16632,-412,-1536,light
2026-06-18 01:07:00,16628,-424,-1624,light
2026-06-18 01:07:00,16660,-432,-1564,light
2026-06-18 01:07:00,16628,-432,-1508,light
2026-06-18 01:07:00,16636,-476,-1600,light
2026-06-18 01:07:00,16708,-428,-1504,light
2026-06-18 01:07:00,16672,-448,-1584,light
2026-06-18 01:07:00,16616,-416,-1540,light
2026-06-18 01:07:00,16628,-484,-1440,light
2026-06-18 01:07:00,16712,-412,-1508,light
2026-06-18 01:07:00,16668,-448,-1532,light
2026-06-18 01:07:00,16676,-488,-1516,light
2026-06-18 01:07:00,16660,-452,-1580,light
2026-06-18 01:07:00,16676,-496,-1540,light
2026-06-18 01:07:00,16652,-480,-1492,light
2026-06-18 01:07:00,16644,-436,-1556,light
2026-06-18 01:07:00,16652,-448,-1560,light
2026-06-18 01:07:00,16692,-432,-1456,light
2026-06-18 01:07:00,16680,-420,-1536,light
2026-06-18 01:07:00,16668,-436,-1632,light
2026-06-18 01:07:00,16632,-488,-1512,light
2026-06-18 01:07:00,16704,-396,-1532,light
2026-06-18 01:07:00,16668,-444,-1584,light
2026-06-18 01:07:00,16656,-492,-1576,light
2026-06-18 01:07:00,16672,-480,-1468,light
2026-06-18 01:07:00,16700,-432,-1416,light
2026-06-18 01:07:00,16696,-436,-1480,light
2026-06-18 01:07:00,16656,-420,-1508,light
2026-06-18 01:07:00,16656,-400,-1552,light
2026-06-18 01:07:00,16672,-444,-1604,light
2026-06-18 01:07:00,16640,-492,-1600,light
2026-06-18 01:07:00,16648,-456,-1528,light
2026-06-18 01:07:00,16704,-452,-1432,light
2026-06-18 01:07:00,16708,-488,-1576,light
2026-06-18 01:07:00,16676,-428,-1480,light
2026-06-18 01:07:00,16668,-412,-1580,light
2026-06-18 01:07:00,16720,-492,-1480,light
2026-06-18 01:07:00,16672,-456,-1528,light
2026-06-18 01:07:00,16644,-424,-1576,light
2026-06-18 01:07:00,16692,-488,-1524,light
2026-06-18 01:07:00,16656,-444,-1492,light
2026-06-18 01:07:00,16664,-468,-1568,light
2026-06-18 01:07:00,16712,-416,-1608,light
2026-06-18 01:07:00,16712,-496,-1564,light
2026-06-18 01:07:00,16724,-436,-1468,light
2026-06-18 01:07:00,16616,-488,-1588,light
2026-06-18 01:07:00,16636,-456,-1504,light
2026-06-18 01:07:00,16684,-424,-1596,light
2026-06-18 01:07:00,16672,-432,-1492,light
2026-06-18 01:07:00,16632,-432,-1512,light
2026-06-18 01:07:00,16664,-452,-1564,light
2026-06-18 01:07:00,16696,-432,-1540,light
2026-06-18 01:07:00,16676,-472,-1596,light
2026-06-18 01:07:00,16692,-444,-1504,light
2026-06-18 01:07:00,16756,-444,-1512,light
2026-06-18 01:07:00,16652,-456,-1584,light
2026-06-18 01:07:00,16652,-432,-1508,light
2026-06-18 01:07:00,16740,-412,-1592,light
2026-06-18 01:07:00,16664,-400,-1476,light
2026-06-18 01:07:00,16748,-428,-1612,light
2026-06-18 01:07:00,16688,-488,-1492,light
2026-06-18 01:07:00,16716,-484,-1584,light
2026-06-18 01:07:00,16700,-472,-1540,light
2026-06-18 01:07:00,16712,-412,-1692,light
2026-06-18 01:07:00,16660,-500,-1560,light
2026-06-18 01:07:00,16740,-484,-1556,light
2026-06-18 01:07:00,16664,-432,-1492,light
2026-06-18 01:07:00,16704,-420,-1516,light
2026-06-18 01:07:00,16660,-456,-1548,light
2026-06-18 01:07:00,16724,-400,-1500,light
2026-06-18 01:07:00,16704,-464,-1584,light
2026-06-18 01:07:00,16676,-480,-1528,light
2026-06-18 01:07:00,16672,-444,-1560,light
2026-06-18 01:07:00,16700,-468,-1528,light
2026-06-18 01:07:00,16652,-444,-1620,light
2026-06-18 01:07:00,16628,-432,-1520,light
2026-06-18 01:07:00,16704,-408,-1528,light
2026-06-18 01:07:00,16696,-444,-1544,light
2026-06-18 01:07:00,16660,-448,-1528,light
2026-06-18 01:07:00,16656,-448,-1580,light
2026-06-18 01:07:00,16676,-388,-1608,light
2026-06-18 01:07:00,16656,-432,-1532,light
2026-06-18 01:07:00,16652,-436,-1556,light
2026-06-18 01:07:00,16672,-444,-1480,light
2026-06-18 01:07:00,16668,-392,-1600,light
2026-06-18 01:08:00,16624,-432,-1572,light
2026-06-18 01:08:00,16644,-460,-1508,light
2026-06-18 01:08:00,16656,-460,-1520,light
2026-06-18 01:08:00,16684,-464,-1496,light
2026-06-18 01:08:00,16688,-440,-1604,light
2026-06-18 01:08:00,16636,-440,-1596,light
2026-06-18 01:08:00,16700,-428,-1560,light
2026-06-18 01:08:00,16632,-500,-1512,light
2026-06-18 01:08:00,16684,-460,-1584,light
2026-06-18 01:08:00,16692,-408,-1540,light
2026-06-18 01:08:00,16640,-436,-1516,light
2026-06-18 01:08:00,16648,-436,-1552,light
2026-06-18 01:08:00,16660,-404,-1504,light
2026-06-18 01:08:00,16696,-404,-1612,light
2026-06-18 01:08:00,16604,-480,-1536,light
2026-06-18 01:08:00,16676,-476,-1528,light
2026-06-18 01:08:00,16636,-404,-1460,light
2026-06-18 01:08:00,16656,-408,-1572,light
2026-06-18 01:08:00,16608,-440,-1528,light
2026-06-18 01:08:00,16712,-448,-1496,light
2026-06-18 01:08:00,16716,-464,-1496,light
2026-06-18 01:08:00,16668,-444,-1524,light
2026-06-18 01:08:00,16684,-480,-1516,light
2026-06-18 01:08:00,16656,-408,-1644,light
2026-06-18 01:08:00,16616,-456,-1540,light
2026-06-18 01:08:00,16716,-484,-1596,light
2026-06-18 01:08:00,16696,-476,-1580,light
2026-06-18 01:08:00,16708,-376,-1604,light
2026-06-18 01:08:00,16664,-396,-1656,light
2026-06-18 01:08:00,16704,-460,-1576,light
2026-06-18 01:08:00,16644,-396,-1608,light
2026-06-18 01:08:00,16676,-424,-1540,light
2026-06-18 01:08:00,16700,-428,-1504,light
2026-06-18 01:08:00,16708,-452,-1596,light
2026-06-18 01:08:00,16652,-480,-1516,light
2026-06-18 01:08:00,16664,-424,-1596,light
2026-06-18 01:08:00,16680,-460,-1576,light
2026-06-18 01:08:00,16688,-492,-1476,light
2026-06-18 01:08:00,16692,-440,-1592,light
2026-06-18 01:08:00,16664,-420,-1556,light
2026-06-18 01:08:00,16692,-468,-1604,light
2026-06-18 01:08:00,16676,-480,-1512,light
2026-06-18 01:08:00,16620,-464,-1596,light
2026-06-18 01:08:00,16696,-400,-1532,light
2026-06-18 01:08:00,16648,-432,-1556,light
2026-06-18 01:08:00,16696,-440,-1568,light
2026-06-18 01:08:00,16672,-484,-1596,light
2026-06-18 01:08:00,16636,-428,-1484,light
2026-06-18 01:08:00,16596,-464,-1568,light
2026-06-18 01:08:00,16644,-548,-1456,light
2026-06-18 01:08:00,16736,-452,-1580,light
2026-06-18 01:08:00,16632,-476,-1596,light
2026-06-18 01:08:00,16684,-444,-1532,light
2026-06-18 01:08:00,16648,-416,-1500,light
2026-06-18 01:08:00,16636,-412,-1552,light
2026-06-18 01:08:00,16660,-412,-1628,light
2026-06-18 01:08:00,16676,-460,-1500,light
2026-06-18 01:08:00,16644,-472,-1552,light
2026-06-18 01:08:00,16692,-400,-1516,light
2026-06-18 01:08:00,16692,-412,-1604,light
2026-06-18 01:08:00,16660,-452,-1572,light
2026-06-18 01:08:00,16676,-448,-1512,light
2026-06-18 01:08:00,16684,-436,-1640,light
2026-06-18 01:08:00,16692,-444,-1504,light
2026-06-18 01:08:00,16700,-452,-1492,light
2026-06-18 01:08:00,16632,-440,-1504,light
2026-06-18 01:08:00,16684,-412,-1496,light
2026-06-18 01:08:00,16680,-440,-1592,light
2026-06-18 01:08:00,16680,-460,-1508,light
2026-06-18 01:08:00,16652,-492,-1512,light
2026-06-18 01:08:00,16596,-420,-1596,light
2026-06-18 01:08:00,16716,-468,-1496,light
2026-06-18 01:08:00,16676,-412,-1564,light
2026-06-18 01:08:00,16644,-464,-1476,light
2026-06-18 01:08:00,16568,-464,-1540,light
2026-06-18 01:08:00,16696,-496,-1488,light
2026-06-18 01:08:00,16676,-448,-1624,light
2026-06-18 01:08:00,16668,-492,-1448,light
2026-06-18 01:08:00,16664,-412,-1556,light
2026-06-18 01:08:00,16656,-456,-1592,light
2026-06-18 01:08:00,16700,-444,-1552,light
2026-06-18 01:08:00,16664,-484,-1480,light
2026-06-18 01:08:00,16684,-428,-1484,light
2026-06-18 01:08:00,16596,-500,-1592,light
2026-06-18 01:08:00,16728,-360,-1528,light
2026-06-18 01:08:00,16684,-448,-1576,light
2026-06-18 01:08:00,16640,-484,-1540,light
2026-06-18 01:08:00,16632,-476,-1440,light
2026-06-18 01:08:00,16636,-392,-1532,light
2026-06-18 01:08:00,16660,-476,-1612,light
2026-06-18 01:08:00,16712,-444,-1572,light
2026-06-18 01:08:00,16624,-408,-1596,light
2026-06-18 01:08:00,16644,-468,-1492,light
2026-06-18 01:08:00,16656,-464,-1508,light
2026-06-18 01:08:00,16612,-444,-1492,light
2026-06-18 01:08:00,16656,-468,-1588,light
2026-06-18 01:08:00,16568,-468,-1600,light
2026-06-18 01:08:00,16716,-428,-1644,light
2026-06-18 01:08:00,16696,-452,-1532,light
2026-06-18 01:08:00,16644,-488,-1448,light
2026-06-18 01:08:00,16700,-456,-1696,light
2026-06-18 01:08:00,16656,-424,-1492,light
2026-06-18 01:08:00,16648,-500,-1460,light
2026-06-18 01:08:00,16644,-360,-1524,light
2026-06-18 01:08:00,16628,-488,-1664,light
2026-06-18 01:08:00,16696,-432,-1456,light
2026-06-18 01:08:00,16668,-448,-1496,light
2026-06-18 01:08:00,16648,-460,-1520,light
2026-06-18 01:08:00,16668,-424,-1552,light
2026-06-18 01:08:00,16668,-440,-1532,light
2026-06-18 01:08:00,16684,-480,-1508,light
2026-06-18 01:08:00,16620,-408,-1556,light
2026-06-18 01:08:00,16672,-416,-1520,light
2026-06-18 01:08:00,16616,-484,-1524,light
2026-06-18 01:08:00,16732,-460,-1604,light
2026-06-18 01:08:00,16668,-448,-1608,light
2026-06-18 01:08:00,16656,-476,-1476,light
2026-06-18 01:08:00,16672,-508,-1516,light
2026-06-18 01:09:00,16656,-420,-1592,light
2026-06-18 01:09:00,16644,-380,-1568,light
2026-06-18 01:09:00,16652,-448,-1576,light
2026-06-18 01:09:00,16696,-484,-1472,light
2026-06-18 01:09:00,16676,-448,-1520,light
2026-06-18 01:09:00,16668,-464,-1536,light
2026-06-18 01:09:00,16652,-420,-1680,light
2026-06-18 01:09:00,16684,-412,-1560,light
2026-06-18 01:09:00,16588,-444,-1484,light
2026-06-18 01:09:00,16676,-464,-1528,light
2026-06-18 01:09:00,16692,-508,-1516,light
2026-06-18 01:09:00,16604,-480,-1564,light
2026-06-18 01:09:00,16724,-452,-1556,light
2026-06-18 01:09:00,16696,-400,-1448,light
2026-06-18 01:09:00,16636,-492,-1568,light
2026-06-18 01:09:00,16648,-400,-1520,light
2026-06-18 01:09:00,16600,-408,-1592,light
2026-06-18 01:09:00,16696,-436,-1528,light
2026-06-18 01:09:00,16672,-444,-1500,light
2026-06-18 01:09:00,16700,-460,-1556,light
2026-06-18 01:09:00,16668,-448,-1580,light
2026-06-18 01:09:00,16684,-464,-1504,light
2026-06-18 01:09:00,16648,-456,-1556,light
2026-06-18 01:09:00,16684,-480,-1552,light
2026-06-18 01:09:00,16652,-408,-1540,light
2026-06-18 01:09:00,16688,-456,-1552,light
2026-06-18 01:09:00,16700,-392,-1508,light
2026-06-18 01:09:00,16640,-464,-1656,light
2026-06-18 01:09:00,16692,-504,-1480,light
2026-06-18 01:09:00,16664,-452,-1516,light
2026-06-18 01:09:00,16668,-436,-1444,light
2026-06-18 01:09:00,16696,-464,-1496,light
2026-06-18 01:09:00,16684,-508,-1488,light
2026-06-18 01:09:00,16660,-424,-1460,light
2026-06-18 01:09:00,16644,-472,-1592,light
2026-06-18 01:09:00,16668,-420,-1504,light
2026-06-18 01:09:00,16648,-440,-1652,light
2026-06-18 01:09:00,16676,-420,-1544,light
2026-06-18 01:09:00,16624,-504,-1584,light
2026-06-18 01:09:00,16600,-464,-1608,light
2026-06-18 01:09:00,16608,-500,-1508,light
2026-06-18 01:09:00,16628,-476,-1624,light
2026-06-18 01:09:00,16632,-424,-1524,light
2026-06-18 01:09:00,16676,-464,-1576,light
2026-06-18 01:09:00,16684,-504,-1572,light
2026-06-18 01:09:00,16672,-440,-1588,light
2026-06-18 01:09:00,16700,-388,-1484,light
2026-06-18 01:09:00,16632,-468,-1520,light
2026-06-18 01:09:00,16692,-408,-1504,light
2026-06-18 01:09:00,16656,-480,-1516,light
2026-06-18 01:09:00,16660,-448,-1568,light
2026-06-18 01:09:00,16612,-424,-1512,light
2026-06-18 01:09:00,16708,-468,-1564,light
2026-06-18 01:09:00,16720,-392,-1636,light
2026-06-18 01:09:00,16720,-448,-1532,light
2026-06-18 01:09:00,16636,-460,-1552,light
2026-06-18 01:09:00,16704,-404,-1600,light
2026-06-18 01:09:00,16668,-416,-1548,light
2026-06-18 01:09:00,16676,-412,-1504,light
2026-06-18 01:09:00,16732,-504,-1608,light
2026-06-18 01:09:00,16676,-380,-1520,light
2026-06-18 01:09:00,16652,-452,-1600,light
2026-06-18 01:09:00,16688,-460,-1512,light
2026-06-18 01:09:00,16640,-456,-1624,light
2026-06-18 01:09:00,16644,-372,-1604,light
2026-06-18 01:09:00,16688,-416,-1496,light
2026-06-18 01:09:00,16664,-468,-1548,light
2026-06-18 01:09:00,16700,-416,-1500,light
2026-06-18 01:09:00,16688,-452,-1548,light
2026-06-18 01:09:00,16692,-480,-1564,light
2026-06-18 01:09:00,16628,-452,-1576,light
2026-06-18 01:09:00,16668,-444,-1576,light
2026-06-18 01:09:00,16684,-424,-1536,light
2026-06-18 01:09:00,16728,-500,-1568,light
2026-06-18 01:09:00,16672,-480,-1528,light
2026-06-18 01:09:00,16688,-488,-1480,light
2026-06-18 01:09:00,16640,-416,-1616,light
